transaction_id,card_id,transaction_date,station_country_code,product_type,volume,net_amount_local,vat_amount_local,gross_amount_local,exchange_rate_eur
100545,2396,2/19/2026,LT,LPG,60.17,356.12,81.91,438.03,1
100546,2397,4/11/2026,RO,LPG,45.93,249.8,57.45,307.25,0.5
100547,2398,2/20/2026,BG,LPG,145.08,659.69,151.73,811.42,0.5
100548,2399,2/14/2026,SI,DIESEL,51.34,306.01,70.38,376.39,1
100549,2400,3/16/2026,HR,LPG,417.71,2335.79,537.23,2873.02,1
100551,2402,4/4/2026,DE,PETROL,150.04,720.88,165.8,886.68,1
100552,2403,2/7/2026,CZ,LPG,64.78,384.66,88.47,473.13,0.03897
100553,2404,2/18/2026,CH,DIESEL,274.16,1109.88,255.27,1365.15,1.076026
100554,2405,3/8/2026,SK,LPG,220.98,1239.55,285.1,1524.65,1
100555,2406,4/4/2026,HU,ADBLUE,31.35,155.8,35.83,191.63,0.002451
100556,2407,3/12/2026,AT,LPG,209.06,1070.19,246.14,1316.33,1
100557,2408,2/28/2026,FR,DIESEL,419.74,2184.66,502.47,2687.13,1
100558,2409,2/16/2026,BE,ADBLUE,50.02,247.36,56.89,304.25,1
100559,2410,3/3/2026,NL,ADBLUE,379.14,1610.97,370.52,1981.49,1
100560,2411,2/16/2026,ES,DIESEL,75.83,428.98,98.67,527.65,1
100561,2412,2/4/2026,PT,DIESEL,142.34,768.56,176.77,945.33,1
100562,2413,1/26/2026,IT,LPG,104.66,535.2,123.1,658.30,1
100563,2414,3/10/2026,GR,LPG,58.85,319.94,73.59,393.53,1
100564,2415,2/15/2026,DK,DIESEL,197.27,1041.25,239.49,1280.74,0.5
100565,2416,2/21/2026,SE,LPG,336.24,1991.87,458.13,2450.00,0.5
100566,2417,1/28/2026,NO,DIESEL,129.04,727.27,167.27,894.54,0.5
100567,2418,2/25/2026,FI,LPG,238.13,1178.34,271.02,1449.36,1
100568,2419,4/4/2026,EE,ADBLUE,238.23,1357.89,312.31,1670.20,1
100569,2420,3/7/2026,LV,PETROL,91.2,535.56,123.18,658.74,1
100571,2422,1/31/2026,RO,ADBLUE,99.3,414.8,95.4,510.20,0.5
100572,2423,2/11/2026,BG,PETROL,253.9,1065.88,245.15,1311.03,0.5
100573,2424,3/26/2026,SI,DIESEL,417.76,1673.88,384.99,2058.87,1
100574,2425,4/15/2026,HR,DIESEL,166.88,839.17,193.01,1032.18,1
100575,2426,3/25/2026,PL,DIESEL,212.01,1000.84,230.19,1231.03,0.233475
100576,2427,2/13/2026,DE,PETROL,334.72,1505.28,346.21,1851.49,1
100577,2428,4/14/2026,CZ,DIESEL,303.62,1744.55,401.25,2145.80,0.03974
100578,2429,2/14/2026,CH,DIESEL,59.52,271.48,62.44,333.92,1.084545
100579,2430,3/26/2026,SK,DIESEL,384.84,2167.58,498.54,2666.12,1
100580,2431,2/4/2026,HU,DIESEL,372.11,1720.76,395.77,2116.53,0.002672
100581,2432,4/11/2026,AT,DIESEL,217.88,913.22,210.04,1123.26,1
100582,2433,4/11/2026,FR,ADBLUE,140.27,638.32,146.81,785.13,1
100583,2434,1/26/2026,BE,LPG,168.01,710.62,163.44,874.06,1
100584,2435,3/5/2026,NL,DIESEL,414.24,1885.34,433.63,2318.97,1
100585,2436,3/6/2026,ES,PETROL,150.68,666.83,153.37,820.20,1
100586,2437,1/22/2026,PT,DIESEL,272.85,1540.81,354.39,1895.20,1
100587,2438,3/28/2026,IT,PETROL,95.35,536.64,123.43,660.07,1
100588,2439,2/23/2026,GR,ADBLUE,378.75,1690.14,388.73,2078.87,1
100589,2440,3/16/2026,DK,DIESEL,310.36,1503.05,345.7,1848.75,0.5
100591,2442,4/5/2026,NO,ADBLUE,36.2,204.7,47.08,251.78,0.5
100592,2443,4/1/2026,FI,PETROL,268.79,1393.89,320.59,1714.48,1
100593,2444,2/19/2026,EE,DIESEL,371.5,2198.1,505.56,2703.66,1
100594,2445,3/29/2026,LV,LPG,327.33,1808.47,415.95,2224.42,1
100595,2446,2/3/2026,LT,PETROL,176.85,1049.99,241.5,1291.49,1
100596,2447,2/6/2026,RO,DIESEL,95.63,462.63,106.4,569.03,0.5
100597,2448,4/1/2026,BG,PETROL,98.5,501.56,115.36,616.92,0.5
100598,2449,3/28/2026,SI,DIESEL,383.36,2143.13,492.92,2636.05,1
100599,2450,3/3/2026,HR,DIESEL,94.79,535.91,123.26,659.17,1
100600,2451,2/4/2026,PL,ADBLUE,276.72,1385.94,318.77,1704.71,0.230877
100601,2452,3/15/2026,DE,DIESEL,187.01,769.95,177.09,947.04,1
100602,2453,2/1/2026,CZ,LPG,304.67,1305.45,300.25,1605.70,0.041996
100603,2454,4/14/2026,CH,DIESEL,364.4,1747.54,401.93,2149.47,1.041373
100604,2455,1/25/2026,SK,LPG,181.01,911.42,209.63,1121.05,1
100605,2456,2/3/2026,HU,DIESEL,360.29,1610.09,370.32,1980.41,0.002577
100606,2457,2/26/2026,AT,PETROL,229.47,1181.6,271.77,1453.37,1
100607,2458,4/6/2026,FR,DIESEL,397.49,2006.91,461.59,2468.50,1
100608,2459,2/7/2026,BE,PETROL,138.03,562.63,129.4,692.03,1
100609,2460,2/18/2026,NL,LPG,268.81,1355.61,311.79,1667.40,1
100611,2462,2/28/2026,PT,DIESEL,276.9,1654.7,380.58,2035.28,1
100612,2463,4/12/2026,IT,PETROL,288.42,1461.96,336.25,1798.21,1
100613,2464,1/16/2026,GR,DIESEL,263.87,1374.45,316.12,1690.57,1
100614,2465,4/5/2026,DK,DIESEL,287.56,1504.91,346.13,1851.04,0.5
100615,2466,2/9/2026,SE,PETROL,399.54,2228.92,512.65,2741.57,0.5
100616,2467,2/25/2026,NO,DIESEL,56.45,298.78,68.72,367.50,0.5
100617,2468,4/10/2026,FI,PETROL,244.2,1201.67,276.38,1478.05,1
100618,2469,3/21/2026,EE,PETROL,310.13,1642.24,377.72,2019.96,1
100619,2470,2/16/2026,LV,PETROL,294.71,1576.95,362.7,1939.65,1
100620,2471,4/1/2026,LT,PETROL,98.29,438.53,100.86,539.39,1
100621,2472,3/1/2026,RO,ADBLUE,37.07,217.43,50.01,267.44,0.5
100622,2473,2/2/2026,BG,PETROL,339.56,2035.88,468.25,2504.13,0.5
100623,2474,3/13/2026,SI,LPG,138.34,736.25,169.34,905.59,1
100624,2475,3/26/2026,HR,DIESEL,62.53,324.67,74.67,399.34,1
100625,2476,1/31/2026,PL,LPG,279.61,1316.51,302.8,1619.31,0.221381
100626,2477,1/21/2026,DE,ADBLUE,161.32,877.63,201.85,1079.48,1
100627,2478,1/31/2026,CZ,PETROL,185.05,840.11,193.23,1033.34,0.040606
100628,2479,1/31/2026,CH,LPG,250.24,1429.82,328.86,1758.68,1.053324
100629,2480,3/13/2026,SK,LPG,176.65,739.84,170.16,910.00,1
100631,2482,3/15/2026,AT,PETROL,143.3,708.93,163.05,871.98,1
100632,2483,2/8/2026,FR,LPG,103.32,611.56,140.66,752.22,1
100633,2484,1/31/2026,BE,ADBLUE,315.79,1599.42,367.87,1967.29,1
100634,2485,2/13/2026,NL,LPG,220.89,979.94,225.39,1205.33,1
100635,2486,2/26/2026,ES,ADBLUE,38.73,161.94,37.25,199.19,1
100636,2487,2/1/2026,PT,LPG,339.65,1662.28,382.32,2044.60,1
100637,2488,3/2/2026,IT,DIESEL,175.08,925.04,212.76,1137.80,1
100638,2489,2/19/2026,GR,DIESEL,239.49,1164.43,267.82,1432.25,1
100639,2490,1/17/2026,DK,ADBLUE,258.49,1242.59,285.8,1528.39,0.5
100640,2491,2/14/2026,SE,ADBLUE,299.39,1488.19,342.28,1830.47,0.5
100641,2492,2/18/2026,NO,LPG,167.49,844.15,194.15,1038.30,0.5
100642,2493,3/16/2026,FI,ADBLUE,185.92,1028.46,236.55,1265.01,1
100643,2494,1/28/2026,EE,DIESEL,299.51,1397.34,321.39,1718.73,1
100644,2495,2/5/2026,LV,LPG,176.17,1020.28,234.66,1254.94,1
100645,2496,2/13/2026,LT,LPG,281.06,1137.59,261.65,1399.24,1
100646,2497,1/28/2026,RO,DIESEL,271.99,1361.28,313.09,1674.37,0.5
100647,2498,3/24/2026,BG,ADBLUE,113.84,465.49,107.06,572.55,0.5
100648,2499,2/20/2026,SI,PETROL,76.84,388.4,89.33,477.73,1
100649,2500,1/30/2026,HR,DIESEL,325.09,1570.57,361.23,1931.80,1
100651,2002,2/26/2026,DE,ADBLUE,255.41,1462.89,336.46,1799.35,1
100652,2003,4/5/2026,CZ,DIESEL,259.35,1080.86,248.6,1329.46,0.041132
100653,2004,4/11/2026,CH,LPG,419.51,1899.95,436.99,2336.94,1.058866
100654,2005,2/18/2026,SK,PETROL,311.62,1459.87,335.77,1795.64,1
100655,2006,3/2/2026,HU,LPG,410.64,2347.25,539.87,2887.12,0.002598
100656,2007,2/13/2026,AT,DIESEL,395.92,2088.64,480.39,2569.03,1
100657,2008,2/13/2026,FR,DIESEL,42.58,248.58,57.17,305.75,1
100658,2009,3/6/2026,BE,PETROL,219.82,1186.12,272.81,1458.93,1
100659,2010,2/14/2026,NL,DIESEL,188.68,798.95,183.76,982.71,1
100660,2011,4/9/2026,ES,PETROL,245.13,1170.38,269.19,1439.57,1
100661,2012,1/29/2026,PT,DIESEL,149.55,818.24,188.2,1006.44,1
100662,2013,2/20/2026,IT,PETROL,343.82,1504.21,345.97,1850.18,1
100663,2014,3/15/2026,GR,DIESEL,52.5,236.76,54.45,291.21,1
100664,2015,2/26/2026,DK,DIESEL,401.59,1924.49,442.63,2367.12,0.5
100665,2016,2/9/2026,SE,LPG,385.17,2290.02,526.7,2816.72,0.5
100666,2017,2/23/2026,NO,DIESEL,398.67,2372.59,545.7,2918.29,0.5
100667,2018,4/9/2026,FI,DIESEL,47.15,267.34,61.49,328.83,1
100668,2019,3/20/2026,EE,PETROL,276.74,1110.63,255.44,1366.07,1
100669,2020,4/15/2026,LV,DIESEL,370.38,1705.82,392.34,2098.16,1
100671,2022,3/16/2026,RO,LPG,31.89,166.85,38.38,205.23,0.5
100672,2023,2/10/2026,BG,PETROL,162.38,824.66,189.67,1014.33,0.5
100673,2024,1/23/2026,SI,DIESEL,258.35,1154.66,265.57,1420.23,1
100674,2025,3/28/2026,HR,ADBLUE,226.9,965.06,221.96,1187.02,1
100675,2026,3/18/2026,PL,LPG,283.57,1527.88,351.41,1879.29,0.223608
100676,2027,2/8/2026,DE,DIESEL,413.77,2226.41,512.07,2738.48,1
100677,2028,2/25/2026,CZ,DIESEL,416.82,1852,425.96,2277.96,0.03888
100678,2029,2/14/2026,CH,DIESEL,44.28,215.63,49.59,265.22,1.069131
100679,2030,1/17/2026,SK,ADBLUE,171.03,954.24,219.48,1173.72,1
100680,2031,2/7/2026,HU,LPG,309.18,1532.11,352.39,1884.50,0.002506
100681,2032,1/27/2026,AT,DIESEL,39.21,216.83,49.87,266.70,1
100682,2033,1/18/2026,FR,DIESEL,82.33,343.48,79,422.48,1
100683,2034,1/30/2026,BE,PETROL,341.4,1541.36,354.51,1895.87,1
100684,2035,2/16/2026,NL,LPG,215.84,1117.24,256.97,1374.21,1
100685,2036,3/16/2026,ES,DIESEL,256.96,1361.94,313.25,1675.19,1
100686,2037,2/19/2026,PT,DIESEL,226.76,1084.87,249.52,1334.39,1
100687,2038,3/29/2026,IT,DIESEL,371.91,1822.7,419.22,2241.92,1
100688,2039,2/7/2026,GR,ADBLUE,39.24,223.02,51.29,274.31,1
100689,2040,3/27/2026,DK,DIESEL,328.77,1561.38,359.12,1920.50,0.5
100691,2042,4/7/2026,NO,LPG,382.25,1735.99,399.28,2135.27,0.5
100692,2043,2/26/2026,FI,LPG,226.74,982.14,225.89,1208.03,1
100693,2044,3/12/2026,EE,PETROL,137.22,694.74,159.79,854.53,1
100694,2045,3/12/2026,LV,DIESEL,306.49,1381.9,317.84,1699.74,1
100695,2046,2/25/2026,LT,LPG,26.5,120.25,27.66,147.91,1
100696,2047,4/10/2026,RO,LPG,38.53,215.16,49.49,264.65,0.5
100697,2048,2/1/2026,BG,LPG,111.74,458.36,105.42,563.78,0.5
100698,2049,4/1/2026,SI,ADBLUE,398.73,2157,496.11,2653.11,1
100699,2050,3/12/2026,HR,ADBLUE,397.45,1634.55,375.95,2010.50,1
100700,2051,2/24/2026,PL,LPG,108.34,508.43,116.94,625.37,0.229737
100701,2052,2/18/2026,DE,PETROL,381.87,2223.44,511.39,2734.83,1
100702,2053,4/9/2026,CZ,ADBLUE,52.14,283.51,65.21,348.72,0.039028
100703,2054,3/16/2026,CH,LPG,243.52,1453.97,334.41,1788.38,1.094435
100704,2055,1/19/2026,SK,PETROL,415.27,2023.95,465.51,2489.46,1
100705,2056,1/25/2026,HU,DIESEL,280.1,1553.38,357.28,1910.66,0.002661
100706,2057,3/19/2026,AT,DIESEL,26.03,136.32,31.35,167.67,1
100707,2058,3/14/2026,FR,LPG,263.82,1395.14,320.88,1716.02,1
100708,2059,1/22/2026,BE,DIESEL,171.33,785.67,180.7,966.37,1
100709,2060,3/16/2026,NL,DIESEL,271.86,1334.57,306.95,1641.52,1
100711,2062,4/12/2026,PT,LPG,109.14,515.13,118.48,633.61,1
100712,2063,2/23/2026,IT,ADBLUE,156.21,893.68,205.55,1099.23,1
100713,2064,1/27/2026,GR,LPG,21.46,119.78,27.55,147.33,1
100714,2065,3/3/2026,DK,ADBLUE,238.99,1368.17,314.68,1682.85,0.5
100715,2066,3/31/2026,SE,LPG,352.76,1638.58,376.87,2015.45,0.5
100716,2067,2/14/2026,NO,PETROL,371.82,1890.83,434.89,2325.72,0.5
100717,2068,3/26/2026,FI,PETROL,353.65,1449.01,333.27,1782.28,1
100718,2069,2/27/2026,EE,DIESEL,288,1172.35,269.64,1441.99,1
100719,2070,2/4/2026,LV,LPG,279.94,1362.69,313.42,1676.11,1
100720,2071,1/16/2026,LT,PETROL,362,2125.96,488.97,2614.93,1
100721,2072,3/29/2026,RO,DIESEL,405.46,1753,403.19,2156.19,0.5
100722,2073,2/14/2026,BG,PETROL,86.22,434.37,99.91,534.28,0.5
100723,2074,3/21/2026,SI,PETROL,233.47,1163.78,267.67,1431.45,1
100724,2075,2/15/2026,HR,ADBLUE,266.51,1347.78,309.99,1657.77,1
100725,2076,1/24/2026,PL,ADBLUE,280.42,1622.5,373.18,1995.68,0.223177
100726,2077,2/26/2026,DE,LPG,236.07,1301.01,299.23,1600.24,1
100727,2078,4/7/2026,CZ,ADBLUE,298.19,1621.62,372.97,1994.59,0.04065
100728,2079,3/13/2026,CH,LPG,81.04,375.89,86.45,462.34,1.05115
100729,2080,2/27/2026,SK,DIESEL,411.84,2392.97,550.38,2943.35,1
100731,2082,3/22/2026,AT,DIESEL,359.05,1482.18,340.9,1823.08,1
100732,2083,1/28/2026,FR,DIESEL,267.31,1531.14,352.16,1883.30,1
100733,2084,3/8/2026,BE,ADBLUE,305.69,1470.55,338.23,1808.78,1
100734,2085,1/28/2026,NL,LPG,323.61,1481.72,340.8,1822.52,1
100735,2086,2/14/2026,ES,DIESEL,183.79,1001.57,230.36,1231.93,1
100736,2087,2/6/2026,PT,DIESEL,32.7,179.75,41.34,221.09,1
100737,2088,3/9/2026,IT,DIESEL,198.8,1065.56,245.08,1310.64,1
100738,2089,3/9/2026,GR,DIESEL,239.94,1327.35,305.29,1632.64,1
100739,2090,2/5/2026,DK,DIESEL,295.69,1272.2,292.61,1564.81,0.5
100740,2091,2/19/2026,SE,ADBLUE,166.69,721.02,165.83,886.85,0.5
100741,2092,1/26/2026,NO,PETROL,79.88,416.93,95.89,512.82,0.5
100742,2093,3/13/2026,FI,ADBLUE,183.63,804.31,184.99,989.30,1
100743,2094,4/11/2026,EE,DIESEL,74.61,403.16,92.73,495.89,1
100744,2095,4/10/2026,LV,DIESEL,323.78,1339.6,308.11,1647.71,1
100745,2096,1/21/2026,LT,DIESEL,250.56,1132.42,260.46,1392.88,1
100746,2097,3/12/2026,RO,DIESEL,96.8,409.07,94.09,503.16,0.5
100747,2098,1/27/2026,BG,DIESEL,286.55,1421.97,327.05,1749.02,0.5
100748,2099,2/12/2026,SI,PETROL,35.83,184.57,42.45,227.02,1
100749,2100,4/12/2026,HR,DIESEL,74.12,356.75,82.05,438.80,1
100751,2102,4/14/2026,DE,ADBLUE,337.39,1758.55,404.47,2163.02,1
100752,2103,3/2/2026,CZ,LPG,44.37,194.34,44.7,239.04,0.04053
100753,2104,4/11/2026,CH,DIESEL,339.6,1650,379.5,2029.50,1.066728
100754,2105,3/3/2026,SK,DIESEL,137,700.65,161.15,861.80,1
100755,2106,3/3/2026,HU,DIESEL,292.96,1622.65,373.21,1995.86,0.00261
100756,2107,2/5/2026,AT,ADBLUE,33.91,181.21,41.68,222.89,1
100757,2108,1/27/2026,FR,DIESEL,359.79,1634.85,376.02,2010.87,1
100758,2109,1/16/2026,BE,DIESEL,291.65,1213.74,279.16,1492.90,1
100759,2110,3/2/2026,NL,DIESEL,25.97,107.24,24.67,131.91,1
100760,2111,1/24/2026,ES,LPG,103.68,523.35,120.37,643.72,1
100761,2112,1/25/2026,PT,DIESEL,311.26,1328.06,305.45,1633.51,1
100762,2113,1/31/2026,IT,DIESEL,303.78,1359.73,312.74,1672.47,1
100763,2114,2/12/2026,GR,LPG,47.92,219.21,50.42,269.63,1
100764,2115,3/2/2026,DK,LPG,33.49,185.34,42.63,227.97,0.5
100765,2116,3/21/2026,SE,LPG,83.03,413.42,95.09,508.51,0.5
100766,2117,3/28/2026,NO,DIESEL,394.92,1995.65,459,2454.65,0.5
100767,2118,2/12/2026,FI,DIESEL,155.32,793.92,182.6,976.52,1
100768,2119,2/19/2026,EE,ADBLUE,283.12,1320.12,303.63,1623.75,1
100769,2120,3/7/2026,LV,LPG,72.08,409.85,94.27,504.12,1
100771,2122,4/10/2026,RO,ADBLUE,406.01,2424.87,557.72,2982.59,0.5
100772,2123,2/20/2026,BG,DIESEL,256.37,1192.24,274.22,1466.46,0.5
100773,2124,3/12/2026,SI,DIESEL,401.55,2382.97,548.08,2931.05,1
100774,2125,3/18/2026,HR,LPG,325.04,1546.59,355.72,1902.31,1
100775,2126,2/17/2026,PL,LPG,132.29,557.91,128.32,686.23,0.235891
100776,2127,1/21/2026,DE,LPG,393.94,2194.5,504.74,2699.24,1
100777,2128,2/20/2026,CZ,ADBLUE,294.41,1261.43,290.13,1551.56,0.041078
100778,2129,3/4/2026,CH,PETROL,106.24,531.87,122.33,654.20,1.083785
100779,2130,3/9/2026,SK,DIESEL,272.68,1550.24,356.56,1906.80,1
100780,2131,4/5/2026,HU,LPG,46.24,237.75,54.68,292.43,0.002697
100781,2132,4/6/2026,AT,DIESEL,44.8,184.95,42.54,227.49,1
100782,2133,4/9/2026,FR,PETROL,391.02,2259.35,519.65,2779.00,1
100783,2134,4/1/2026,BE,PETROL,257.95,1332.07,306.38,1638.45,1
100784,2135,1/17/2026,NL,PETROL,223.53,1121.57,257.96,1379.53,1
100785,2136,3/10/2026,ES,LPG,24.99,123.85,28.49,152.34,1
100786,2137,3/12/2026,PT,DIESEL,330.2,1887.69,434.17,2321.86,1
100787,2138,2/2/2026,IT,ADBLUE,289.34,1462.81,336.45,1799.26,1
100788,2139,3/18/2026,GR,ADBLUE,225.94,927.96,213.43,1141.39,1
100789,2140,1/19/2026,DK,LPG,212.88,1115.45,256.55,1372.00,0.5
100791,2142,2/26/2026,NO,DIESEL,36.85,218.76,50.31,269.07,0.5
100792,2143,4/16/2026,FI,DIESEL,228.22,1274.55,293.15,1567.70,1
100793,2144,2/14/2026,EE,PETROL,35.33,202.62,46.6,249.22,1
100794,2145,3/12/2026,LV,DIESEL,356.33,1579.08,363.19,1942.27,1
100795,2146,3/25/2026,LT,ADBLUE,361.33,1535.25,353.11,1888.36,1
100796,2147,3/8/2026,RO,DIESEL,190.11,945.51,217.47,1162.98,0.5
100797,2148,3/3/2026,BG,ADBLUE,320.87,1637.89,376.71,2014.60,0.5
100798,2149,2/21/2026,SI,ADBLUE,388.96,1951.83,448.92,2400.75,1
100799,2150,2/16/2026,HR,DIESEL,300.33,1348.9,310.25,1659.15,1
100800,2151,2/24/2026,PL,DIESEL,172.84,932.83,214.55,1147.38,0.239328
100801,2152,2/25/2026,DE,PETROL,219.57,922.56,212.19,1134.75,1
100802,2153,3/14/2026,CZ,DIESEL,417.38,1767.45,406.51,2173.96,0.040956
100803,2154,2/19/2026,CH,DIESEL,398.27,1884.52,433.44,2317.96,1.096652
100804,2155,2/27/2026,SK,DIESEL,229.32,1294.1,297.64,1591.74,1
100805,2156,3/11/2026,HU,LPG,269.8,1608.17,369.88,1978.05,0.002534
100806,2157,2/20/2026,AT,PETROL,314.64,1718.45,395.24,2113.69,1
100807,2158,3/5/2026,FR,LPG,324.23,1303.47,299.8,1603.27,1
100808,2159,1/20/2026,BE,DIESEL,244.42,1358.97,312.56,1671.53,1
100809,2160,2/4/2026,NL,PETROL,57.19,305.24,70.21,375.45,1
100811,2162,3/1/2026,PT,ADBLUE,152.68,854.19,196.46,1050.65,1
100812,2163,4/13/2026,IT,LPG,370.9,1622.99,373.29,1996.28,1
100813,2164,3/9/2026,GR,ADBLUE,71.05,399.17,91.81,490.98,1
100814,2165,4/7/2026,DK,PETROL,326.31,1843.75,424.06,2267.81,0.5
100815,2166,2/9/2026,SE,ADBLUE,355.22,1765.1,405.97,2171.07,0.5
100816,2167,1/28/2026,NO,PETROL,116.61,512.28,117.82,630.10,0.5
100817,2168,4/15/2026,FI,PETROL,105.24,455.6,104.79,560.39,1
100818,2169,4/15/2026,EE,DIESEL,368.19,2144.42,493.22,2637.64,1
100819,2170,1/17/2026,LV,DIESEL,229.07,1068.53,245.76,1314.29,1
100820,2171,2/14/2026,LT,DIESEL,167.29,676.48,155.59,832.07,1
100821,2172,4/3/2026,RO,ADBLUE,313.57,1326.87,305.18,1632.05,0.5
100822,2173,4/15/2026,BG,DIESEL,349.48,1861.33,428.11,2289.44,0.5
100823,2174,2/18/2026,SI,PETROL,183.73,935.19,215.09,1150.28,1
100824,2175,3/3/2026,HR,LPG,377.74,1965.81,452.14,2417.95,1
100825,2176,2/9/2026,PL,ADBLUE,26.44,128.47,29.55,158.02,0.221556
100826,2177,2/6/2026,DE,LPG,83.7,491.99,113.16,605.15,1
100827,2178,2/19/2026,CZ,LPG,254.52,1480.62,340.54,1821.16,0.039472
100828,2179,2/19/2026,CH,PETROL,148.5,723.38,166.38,889.76,1.088149
100829,2180,3/9/2026,SK,DIESEL,402.25,1992.34,458.24,2450.58,1
100831,2182,2/8/2026,AT,PETROL,322.82,1339.72,308.14,1647.86,1
100832,2183,3/19/2026,FR,ADBLUE,256.14,1173.4,269.88,1443.28,1
100833,2184,3/14/2026,BE,LPG,405.1,1671.55,384.46,2056.01,1
100834,2185,1/19/2026,NL,LPG,283.4,1259.03,289.58,1548.61,1
100835,2186,1/21/2026,ES,DIESEL,92.23,430.97,99.12,530.09,1
100836,2187,2/21/2026,PT,DIESEL,162.1,854.09,196.44,1050.53,1
100837,2188,2/1/2026,IT,DIESEL,198.12,1020.95,234.82,1255.77,1
100838,2189,2/1/2026,GR,DIESEL,245.49,1108.06,254.85,1362.91,1
100839,2190,3/6/2026,DK,DIESEL,111.4,514.15,118.25,632.40,0.5
100840,2191,2/5/2026,SE,LPG,230.9,1264.99,290.95,1555.94,0.5
100841,2192,3/19/2026,NO,DIESEL,256.56,1135.42,261.15,1396.57,0.5
100842,2193,2/3/2026,FI,PETROL,48.4,220.24,50.66,270.90,1
100843,2194,3/11/2026,EE,PETROL,362,2153.99,495.42,2649.41,1
100844,2195,2/10/2026,LV,ADBLUE,31.16,186.1,42.8,228.90,1
100845,2196,2/4/2026,LT,DIESEL,234.05,968.88,222.84,1191.72,1
100846,2197,3/15/2026,RO,ADBLUE,127.14,519.2,119.42,638.62,0.5
100847,2198,3/27/2026,BG,ADBLUE,229.33,1288.97,296.46,1585.43,0.5
100848,2199,1/22/2026,SI,PETROL,95.83,550.06,126.51,676.57,1
100849,2200,2/1/2026,HR,ADBLUE,320.94,1768.62,406.78,2175.40,1
100851,2202,2/14/2026,DE,PETROL,212.37,1094.21,251.67,1345.88,1
100852,2203,1/29/2026,CZ,PETROL,281.1,1214.7,279.38,1494.08,0.039587
100853,2204,2/3/2026,CH,LPG,134.52,716.84,164.87,881.71,1.065491
100854,2205,2/7/2026,SK,LPG,335.12,1676.22,385.53,2061.75,1
100855,2206,3/24/2026,HU,LPG,228.05,1102.19,253.5,1355.69,0.002416
100856,2207,2/17/2026,AT,LPG,277.5,1142.03,262.67,1404.70,1
100857,2208,3/2/2026,FR,LPG,256.31,1062.5,244.38,1306.88,1
100858,2209,1/24/2026,BE,PETROL,92.08,473.39,108.88,582.27,1
100859,2210,2/16/2026,NL,DIESEL,366.66,1820.42,418.7,2239.12,1
100860,2211,3/29/2026,ES,DIESEL,96.56,505.05,116.16,621.21,1
100861,2212,1/29/2026,PT,ADBLUE,300.95,1713.13,394.02,2107.15,1
100862,2213,1/20/2026,IT,PETROL,242.11,1249.13,287.3,1536.43,1
100863,2214,3/18/2026,GR,DIESEL,87.79,479.06,110.18,589.24,1
100864,2215,3/11/2026,DK,DIESEL,327.58,1416.83,325.87,1742.70,0.5
100865,2216,4/13/2026,SE,DIESEL,122.88,647.3,148.88,796.18,0.5
100866,2217,4/15/2026,NO,DIESEL,342.62,1947.47,447.92,2395.39,0.5
100867,2218,3/24/2026,FI,PETROL,176.25,843.53,194.01,1037.54,1
100868,2219,2/23/2026,EE,LPG,84.52,436.77,100.46,537.23,1
100869,2220,3/22/2026,LV,DIESEL,130.44,646.51,148.7,795.21,1
100871,2222,2/16/2026,RO,LPG,124.5,688.69,158.4,847.09,0.5
100872,2223,2/13/2026,BG,PETROL,413.29,2177,500.71,2677.71,0.5
100873,2224,4/9/2026,SI,ADBLUE,236.9,1188.62,273.38,1462.00,1
100874,2225,4/4/2026,HR,DIESEL,45.11,236.07,54.3,290.37,1
100875,2226,4/16/2026,PL,LPG,289.95,1197.77,275.49,1473.26,0.234197
100876,2227,1/18/2026,DE,DIESEL,109.52,578.45,133.04,711.49,1
100877,2228,3/20/2026,CZ,ADBLUE,221.57,1222.69,281.22,1503.91,0.041126
100878,2229,2/20/2026,CH,DIESEL,293.91,1225.11,281.78,1506.89,1.08725
100879,2230,3/23/2026,SK,DIESEL,291.85,1734.92,399.03,2133.95,1
100880,2231,4/2/2026,HU,PETROL,65.37,266.59,61.32,327.91,0.002414
100881,2232,2/2/2026,AT,DIESEL,375.78,2065.24,475.01,2540.25,1
100882,2233,3/13/2026,FR,LPG,69.68,338.89,77.94,416.83,1
100883,2234,2/25/2026,BE,DIESEL,54.22,288.2,66.29,354.49,1
100884,2235,2/5/2026,NL,ADBLUE,213.21,1219.98,280.6,1500.58,1
100885,2236,2/12/2026,ES,PETROL,290.93,1549.98,356.5,1906.48,1
100886,2237,2/28/2026,PT,DIESEL,279.88,1386.46,318.89,1705.35,1
100887,2238,1/21/2026,IT,DIESEL,243.21,1002.22,230.51,1232.73,1
100888,2239,4/3/2026,GR,DIESEL,91.12,403.29,92.76,496.05,1
100889,2240,2/5/2026,DK,PETROL,34.26,157.49,36.22,193.71,0.5
100891,2242,3/20/2026,NO,ADBLUE,374.58,2164.66,497.87,2662.53,0.5
100892,2243,2/20/2026,FI,PETROL,280.45,1442.09,331.68,1773.77,1
100893,2244,3/13/2026,EE,DIESEL,141.11,577.68,132.87,710.55,1
100894,2245,2/20/2026,LV,LPG,415.31,2129.11,489.7,2618.81,1
100895,2246,2/27/2026,LT,DIESEL,233.14,985.07,226.57,1211.64,1
100896,2247,2/11/2026,RO,LPG,240.06,1238.85,284.94,1523.79,0.5
100897,2248,2/17/2026,BG,LPG,229.15,1257.71,289.27,1546.98,0.5
